mi,raw_mi,emi,timestamp,state,theta_fz,alpha_po,faa,beta_frontal,eda_norm,theta_fz_norm,alpha_po_norm,faa_norm,beta_frontal_norm,eda_norm_norm,mi_universal
0.9830417312148972,0.999994866347705,0.9811066290212976,1750884302.9007297,continuous,28945.64526998005,269457.5690149923,3.1181399091773,4556.654154533547,4.479034567598123,0.6460831816894864,0.6397723218471818,0.5022556574785622,0.1967847978853362,4.114126844650693,0.5839989315677732
0.9839053953929838,0.9999956229751874,0.9822995643360892,1750884303.713076,continuous,48851.663002875954,489643.9588179441,4.6164475325447984,30160.736957259447,3.950195769688592,1.1145964307243597,1.1744531598528043,4.947320925317486,1.479338688016179,2.326300809636275,0.9241171238611221
0.9838100575078152,0.999995543435374,0.9821686219592906,1750884304.7125618,continuous,941315.995655164,13139771.191634515,6.188611965884435,487780.0363506616,4.009925813531157,10.0,10.0,9.61149896791669,10.0,2.5282279902372693,0.7768696217477989
0.9843503572704088,0.999995981514301,0.9829082056778548,1750884305.7995906,continuous,112130.06727748273,359976.3911479628,5.910483313546809,18634.711858418555,3.6667386912820334,2.6039335336168747,0.8595800934203989,8.786368004678177,0.9019796612483741,1.3680278035943423,0.9887322346090537
0.9847457107326704,0.9999962829189986,0.9834454860842065,1750884306.733915,continuous,162685.14426578628,1037679.7566120032,4.944409898853024,48164.91904795562,3.408148943838762,3.793811071797509,2.5052540321675707,5.9202947665360695,2.3812000808635743,0.49382287631899446,0.9677390368532109
0.9841687652444012,0.9999958376957134,0.982660314217262,1750884307.7147746,continuous,605868.5549518297,1766696.7930329652,3.908007306382929,300656.3052026931,3.783365426950119,10.0,4.275533477244833,2.845574264925777,10.0,1.7623035549771258,0.5345804148916823
0.9838883459532318,0.9999956088221436,0.9822761614193792,1750884308.742231,continuous,153950.0226906385,1423816.1803620146,5.104973397395019,157043.52352297306,3.960902907021681,3.5882189616727422,3.4429130165394675,6.396642359994633,7.835122363390491,2.362498038281829,0.8289532162444642
0.9840318922850572,0.9999957270187932,0.9824730127313978,1750884309.8067122,continuous,320374.9381409728,380661.904766537,4.235355482679045,84489.24487206899,3.8704048204661614,7.505239377520974,0.9098109354177353,3.816725973861175,4.200749945275703,2.0565544579270756,0.860983342045379
0.984406242257072,0.9999960250877497,0.982984354552361,1750884310.680345,continuous,12278.757635790384,24238.37011741721,6.138142166748046,826.8389566382015,3.630578696667849,0.2538069473581432,0.04430406025772192,9.461769000774323,0.009951743626484702,1.2457830287163094,0.9936226433263885
0.9838254734635592,0.9999955563626262,0.9821898077594766,1750884311.8144474,continuous,157398.35843585007,148453.63640892488,6.591447613989896,14347.305480986326,4.000291064276768,3.6693798952874204,0.3459372480913167,10.0,0.6872158764912779,2.4956561448546624,0.9884918088708871
0.9839972556141598,0.9999956986986026,0.982425552994786,1750884312.6895485,continuous,26670.78802518049,48956.96677650536,6.7498448202956975,19682.560739077653,3.892314379898148,0.5925415455293689,0.10432847860543151,10.0,0.9544682689643081,2.1306233063607376,0.9903250917060107
0.9844475142720504,0.9999960570613308,0.9830405493513704,1750884313.5764534,continuous,50708.502027065806,435615.0973071536,5.729878565812518,24386.447707457515,3.603791956685896,1.1582994805172007,1.0432543288309066,8.250563555151192,1.1900943047225223,1.1552260738896143,0.9868201664938094
0.9844524285487796,0.9999960608567976,0.9830472380837044,1750884314.6833415,continuous,187173.3601273853,410057.9388524917,5.693574368547537,32358.627996081057,3.600597787981657,4.370172136593768,0.9811936223911939,8.142859019832441,1.5894349458530057,1.1444276642565827,0.9856034122370125
0.9845496074597196,0.9999961354043124,0.983179401051862,1750884315.7472868,continuous,58887.83846961429,194023.61711547812,4.530338199633242,28870.669514066325,3.537228742436548,1.3508104861371197,0.45659529327696563,4.691858296019993,1.414716923177083,0.9301982433302061,0.9619474953241341
0.98453322018721,0.99999612290091,0.9831571285169484,1750884316.718148,continuous,18805.98399426992,134655.0679301634,5.934340306785571,21271.35402726085,3.5479421107613267,0.4074334571619412,0.31243004465288127,8.857145120396474,1.0340537408624146,0.9664165368620938,0.9915324586528178
0.9844737196960284,0.9999960772721213,0.9830762111520636,1750884317.7742364,continuous,75050.16486030581,79128.75747221873,6.561279141387399,31323.50325446892,3.586747535628889,1.7312112348389221,0.17759494320277242,10.0,1.5375837128151253,1.097604621307238,0.9935440626622738
0.9843672591353836,0.9999959947266004,0.982931243120592,1750884318.8219166,continuous,324952.29091379204,123601.12078917088,5.583302989329853,32445.52996992989,3.655815878824972,7.612973151716719,0.28558763297655115,7.8157142665436865,1.5937880197544854,1.331101449923795,0.984094168585475
0.9842983282854896,0.9999959406577066,0.982837251719893,1750884319.6384766,continuous,65140.06163967901,41215.71096175171,5.843097976443977,6433.970032456566,3.700289642870726,1.497964448843451,0.08553030879142746,8.586454304149708,0.29082287770197496,1.4814522818793763,0.9897438771746132
0.9843452817467772,0.9999959775409772,0.9829012865011492,1750884320.6518087,continuous,1495.1018795210096,5993.558655410705,3.6289494223733234,628.1687332622313,3.670016476616788,0.0,0.0,2.017686527733458,0.0,1.3791088929202913,0.9146597659403392
0.9845019444917836,0.9999960989617632,0.9831146047018824,1750884321.6620462,continuous,29715.73464065814,117358.58862580292,4.997859806040122,9298.319164763714,3.568357983306425,0.6642082068926627,0.27042882896793985,6.078865891918582,0.43430320272038664,1.0354357325185872,0.9793233243779789
0.9845515949372045,0.9999961369188884,0.983182101914888,1750884322.829378,continuous,151307.72905384112,218725.32901192567,5.698725793035882,4669.694773930311,3.5359286456850905,3.526029246316751,0.5165787101847302,8.158141874778858,0.202447202872352,0.9258030536628036,0.9904783002105711
0.984579116336418,0.9999961578505452,0.9832194931808216,1750884323.8723388,continuous,402839.14165372937,6426475.226312257,4.5897822961715935,55201.46240351991,3.517908739444599,9.446138478248034,10.0,4.868212527140314,2.7336730096260338,0.8648838139008591,0.8353346236967629
0.9845986756882262,0.9999961726798302,0.9832460571696842,1750884324.80857,continuous,170446.81282588065,1092746.244115252,5.011400567916288,30359.616562991465,3.5050828080680505,3.976491736700776,2.638972540884718,6.119037595897867,1.4893009199760026,0.8215236555143242,0.9687909203470663
0.984752691159554,0.999996288098437,0.9834549423247644,1750884325.8083267,continuous,405968.0946186957,4943402.472832989,6.319564836760854,75023.60634637294,3.4035242090273146,9.519782335063809,10.0,10.0,3.7265993339360404,0.47818820402636575,0.969429176684733
0.9847600874030806,0.9999962935810766,0.9834649607165424,1750884326.8089323,continuous,121667.67765634984,460587.64223259874,5.919018012485381,11521.382641325765,3.3986217086638635,2.828413230490012,1.1038954123230302,8.81168810132031,0.5456603925810953,0.4616144998634104,0.9930233314970708
0.9849350943189448,0.999996421715555,0.983701666309572,1750884327.6819391,continuous,7078.950024656522,210114.03925201207,4.25168914073868,3113.556985463112,3.2819320602033613,0.13142291299537592,0.4956678281394762,3.8651834301307093,0.12449750283600738,0.0671260614980108,0.9728828864980648
0.9848658136927164,0.99999637135515,0.9836080402522236,1750884328.6768053,continuous,28884.4132361374,66158.63883387507,6.0253679028017,1695.9848317739509,3.328285226869823,0.6446420084972602,0.14609947289333114,9.127198879154482,0.053488801049524026,0.22383052134333378,0.9955872216954437
