Adaptive MI,Universal MI,EMI,ATT,mi
1.0,0.8999999566034252,1.0,1.0,0.8509999631671572
1.0,0.8999999542278041,1.0,1.0,0.8509999611508487
1.0,0.89999995602682,1.0,1.0,0.8509999626777636
1.0,0.8999999571650855,1.0,1.0,0.8509999636438663
1.0,0.8999999524243177,1.0,1.0,0.8509999596201396
1.0,0.8999999575206619,1.0,1.0,0.8509999639456618
1.0,0.8999999551288191,1.0,1.0,0.8509999619155852
1.0,0.8999999594273794,1.0,1.0,0.8509999655639884
1.0,0.8999999593216169,1.0,1.0,0.8509999654742224
1.0,0.8999999494875967,1.0,1.0,0.8509999571275977
1.0,0.8999999601058655,1.0,1.0,0.8509999661398533
1.0,0.8999999673082709,1.0,1.0,0.8509999722528949
1.0,0.8999999616130484,1.0,1.0,0.8509999674190749
1.0,0.8999999569200389,1.0,1.0,0.8509999634358831
1.0,0.8999999542663694,0.0,1.0,0.850999961183581
1.0,0.8999999561129411,1.0,1.0,0.8509999627508589
1.0,0.899999953306853,1.0,1.0,0.8509999603691916
1.0,0.8999999659064555,1.0,1.0,0.8509999710631042
1.0,0.8999999606064009,0.0,1.0,0.8509999665646828
1.0,0.8999999553089231,1.0,1.0,0.8509999620684485
1.0,0.8999999536809201,1.0,1.0,0.8509999606866809
1.0,0.8999999628551705,1.0,1.0,0.850999968473326
1.0,0.8999999559217657,1.0,1.0,0.8509999625885987
1.0,0.8999999616272905,0.0,1.0,0.8509999674311628
1.0,0.899999965248295,0.0,1.0,0.8509999705044904
1.0,0.8999999574362296,1.0,1.0,0.850999963874
1.0,0.8999999566767034,1.0,1.0,0.8509999632293521
1.0,0.89999996665572,1.0,1.0,0.8509999716990424
1.0,0.8998947661714232,0.8316237383109951,0.8406071190348584,0.8509106827879953
1.0,0.8999999750527198,1.0,1.0,0.8509999788259959
1.0,0.8999999583383103,1.0,1.0,0.8509999646396409
1.0,0.8999871745379209,0.9890754398222654,1.0,0.8509891143890604
1.0,0.8999999788360533,1.0,1.0,0.8509999820371004
1.0,0.8999999497175012,1.0,1.0,0.8509999573227292
1.0,0.8999999564372286,1.0,1.0,0.8509999630260978
1.0,0.8999999531918245,1.0,1.0,0.850999960271561
1.0,0.899999959640432,1.0,1.0,0.8509999657448166
1.0,0.8999999541796407,1.0,1.0,0.8509999611099701
1.0,0.8999999509006787,1.0,1.0,0.8509999583269512
1.0,0.8999999478341397,1.0,1.0,0.850999955724226
1.0,0.8999999472052639,1.0,1.0,0.8509999551904677
1.0,0.899999946228028,1.0,1.0,0.8509999543610389
1.0,0.8999999608164201,1.0,1.0,0.8509999667429367
1.0,0.89999995363106,1.0,1.0,0.8509999606443621
1.0,0.8999999639096876,1.0,1.0,0.8509999693683474
